H1502-150A H1502-200A H1503-150A H1503-200A H1504-150A H1504-200A H1505-150A H1505-200A H1506-150A H1506-200A H1507-150A H1507-200A H1509-150A H1509-200A H1512-150A H1512-200A H1513-150A H1513-200A H1514-150A H1514-200A H1516-150A H1516-200A H1520-150A H1520-200A H1502-150B H1502-200B H1503-150B H1503-200B H1504-150B H1504-200B H1505-150B H1505-200B H1506-150B H1506-200B H1507-150B H1507-200B H1509-150B H1509-200B H1512-150B H1512-200B H1513-150B H1513-200B H1514-150B H1514-200B H1516-150B H1516-200B H1520-150B H1520-200B H1502-150C H1502-200C H1503-150C H1503-200C H1504-150C H1504-200C H1505-150C H1505-200C H1506-150C H1506-200C H1507-150C H1507-200C H1509-150C H1509-200C H1512-150C H1512-200C H1513-150C H1514-150C H1514-200C H1516-150C H1513-200C H1516-200C H1520-150C
cpi-miR-144-5p 0.257807931978788 0.281512986492202 0.389837973345105 0.0995547845564358 0.112343768554316 0.162681390892998 0.200054041895924 0.286249549164816 0.540069134650684 0.286428745338962 0.300041133250312 0.0892772489428579 0.318127957568138 0.112170764592459 0.401991520179142 0.317202873949697 0 0.104035120528399 0.595073748315415 0.121437239264767 0.28087628529711 0 0.399481039812475 0.190205526350712 0.268420652625939 0.235850375809247 0.410520645327044 0.0361764321563866 0.45706969707108 0.0685848371316113 0.140631118795823 0.176128540181748 0.404199398729225 0.135385846402365 0 0.116403913581457 0 0.405918851969977 0.773820406621288 0 0.475606437660416 0.0711152607200715 0.337682543981219 0.126453619531661 0.193654094994144 0.121840091237054 0.071712372294147 0.132537411408175 0.103845930858448 0.0899118247763 0.422828857499984 0.211617865506328 0.249507910753271 0.0489292348471488 0.314453252109973 0.166690433489179 0.0803545100072952 0.0816086165556918 0.143128640311346 0.117255229892181 0.252162733730724 0.153321217387509 0.280915087179176 0.308525204339088 0.231539982175817 0.160173754189398 0.310167899665764 0.60590433457423 0.225723275510684 0.262032368323853 0.528681683565158
cpi-miR-145-3p 1.76168753518838 0.945079311795249 1.79925218466972 1.69243133745941 1.51664087548327 1.23173053104699 2.04055122733842 0.884771333782158 1.94424888474246 0.763809987570565 1.27517481631382 1.07132698731429 2.16327011146334 1.20583571936894 1.94295901419918 1.26881149579879 2.58769533043946 1.00567283177452 1.73944634122968 1.18401308283148 1.15861467685058 0.893314697853872 1.09857285948431 0.912986526483418 2.95262717888533 1.01415661597976 2.34583225901168 1.46514550233366 2.97095303096202 1.78320576542189 1.75788898494779 1.16244836519954 2.10761115051667 1.60206584909466 1.86873208443599 1.48997009384265 2.28512824709348 1.54249163748591 1.91179159282906 0 1.99754703817375 1.2563696060546 2.05423547588575 1.51744343437993 1.4717711219555 1.32283527628802 1.54181600432416 1.35188159636338 2.55460989911782 1.76227176561548 2.30368825810336 1.00518486115506 2.62814999326779 1.59020013253234 2.22213631491047 1.47243216248775 2.20974902520062 1.81171128753636 2.29005824498154 1.80573054033959 2.14338323671116 1.25212327533132 1.99194334545234 2.03263664035164 1.77513986334793 2.72295382121977 1.69918066773419 2.18125560446723 1.88786739518027 1.65953833271773 1.75125807680959
cpi-miR-145-5p 1.3749756372202 1.26680843921491 1.4993768205581 1.33403411305624 1.51664087548327 1.20849033234799 1.80048637706331 1.17102088294697 1.69221662190548 1.0820641490583 0.900123399750935 1.13828492402144 1.27251183027255 1.37409186625762 1.60796608071657 0.951608621849091 1.39337440869817 1.04035120528399 0.686623555748556 1.4876061809934 1.263943283837 0.62532028849771 1.3482485093671 1.10319205283413 1.11841938594141 0.825476315332365 1.40749935540701 0.777793291362313 2.34248219748928 1.02877255697417 2.4610445789269 0.757352722781517 2.22309669301074 1.03795815575147 1.29373759691723 0.698423481488744 1.7773219699616 1.27187906950593 1.6386785081392 0 1.42681931298125 0.94820347626762 1.46329102391861 1.34883860833771 1.66542521694964 1.37505245824675 1.72109693505953 1.45791152548992 3.46845409067217 2.40963690400484 3.20766719482746 1.82520408999208 3.9255911291848 2.32413865523957 4.06692872728898 1.94472172404042 2.71196471274621 2.39929332673734 2.36162256513721 2.25130041392988 3.98417119294545 1.48210510141259 2.9623772829804 2.48635017614442 3.12578975937353 4.02722581961915 1.91494964141472 3.11030891748105 2.56503722171232 1.36256831528403 3.46947354839635
cpi-miR-153-3p 0.343743909305051 0.140756493246101 0.119950145644648 0.219020526024159 0.0561718842771581 0.325362781785997 0.200054041895924 0.234204176589395 0.180023044883561 0.190952496892641 0.337546274906601 0.156235185650001 0.190876774540883 0.224341529184918 0.200995760089571 0.226573481392641 0.159242789565505 0.173391867547331 0.274649422299422 0.121437239264767 0.245766749634971 0 0.399481039812475 0.266287736890997 0.0894735508753129 0.0707551127427742 0.175937419425876 0.0361764321563866 0.34280227280331 0.0914464495088151 0.140631118795823 0.158515686163573 0.230971084988128 0.135385846402365 0.0574994487518767 0.139684696297749 0 0.0811837703939955 0.0910376948966221 0 0.0951212875320832 0.165935608346834 0.168841271990609 0.126453619531661 0.193654094994144 0.0522171819587375 0.0358561861470735 0 0.207691861716896 0.14385891964208 0.0437409162931018 0.211617865506328 0.182972467885732 0.22018155681217 0.104817750703324 0.166690433489179 0.140620392512767 0.19586067973366 0.143128640311346 0.0703531379353089 0.327811553849942 0.153321217387509 0.255377351981069 0.145188331453689 0.192949985146514 0.183055719073598 0.0809133651301993 0.161574489219795 0.102601488868493 0.104812947329541 0.0991278156684671
cpi-miR-16a-5p 23.4605218100697 17.1119679646331 26.2390943597667 18.9751419364567 24.0977383549008 7.50658417977692 18.5250042795625 15.639634458914 23.6190234887233 18.3632651178423 24.1158060849938 17.4537021683287 19.5966821861973 19.7140118771247 20.8365604626188 20.7541308955659 23.4485007635207 15.7786599468072 24.5353483920817 19.4906769019951 22.0838979314853 17.776962487292 18.6258034812567 18.6401415823698 20.1762857223831 11.8632739032051 16.6260861357453 14.6152785911802 17.3115147765671 13.2597351787782 17.2273120524883 13.70280042614 19.1994714396382 12.5457550999525 20.5848026531719 12.2689724914856 18.1963915972259 15.2896100908691 21.5759336904994 11.5087355281439 17.169392399541 12.0184790616921 19.4167462789201 14.4367882298646 15.7634433325234 13.7157131278284 17.6053873982131 12.564546601495 19.0661129056111 12.2999376293978 15.6009268112063 12.3267406657436 12.6417341448324 10.8133609012199 14.8421934995907 12.0850564279655 13.7004439562438 10.8049808319736 14.3701154872591 11.4206593914985 20.526046525681 9.78700437656932 14.096829829355 11.8509975549073 14.6641988711351 15.8800836296346 11.0581599011272 15.9554808104547 13.8306806994728 10.516232382064 16.5213026114112
cpi-miR-16b-5p 6.01551841283839 5.20799025010574 7.82674700331326 5.91355420265229 7.19000118747624 6.73965762270993 5.72154559822342 4.78817427693874 6.98489414148218 4.67833617386971 6.86344092310088 4.55313969608575 5.98080560228099 5.46832477388238 5.89587562929408 6.70657504922216 6.29009018783746 5.58321813502407 7.82750853553354 5.98078403378978 6.74103084713065 5.71721406626478 5.34305890749186 5.63008357998108 5.41314982795643 2.90095962245374 5.30744548601392 4.0698486175935 4.68496439497857 3.0177328337909 4.60566914056321 3.94527930007116 4.87926417037421 3.33951754459168 5.05995149016515 3.0032209704016 5.16269715084083 4.54629114206375 4.27877166014124 11.5087355281439 4.37557922647583 3.55576303600358 4.78383603973393 3.64607936316288 4.06673599487703 3.20265382680257 4.91229750214907 3.81707744855544 5.31691165995254 3.39866697654414 3.74713849577572 2.90974565071201 3.97549271133546 3.30272335218255 4.04596517714831 3.44493562544303 3.51550981281916 2.64411917640442 3.36352304731663 3.00173388523984 5.37106622846443 2.24871118835013 3.88173575011224 3.15784620911773 4.0519496880768 3.82128813566136 2.92636670554221 4.44329845354435 3.93989717255012 2.3058848412499 5.12160380953747
cpi-miR-1788-3p 1.03123172791515 1.8901586235905 1.34943913850229 1.81189707892713 0.786406379880214 1.62681390892998 1.56042152678821 1.58738386355034 1.36817514111507 1.46396914284358 1.80024679950187 1.29452010967144 1.8451421538952 1.76668954233123 1.37347102727873 2.22042011764788 1.59242789565505 1.83795379600171 1.46479691893025 1.51796549080959 1.50971003347197 1.78662939570774 1.8475998091327 2.16834300039812 1.83420779294392 1.46227233001733 1.55411387159524 2.00779198467946 0.11426742426777 2.53763897386962 1.65241564585092 1.93741394199923 1.6167975949169 1.33129415628993 1.43748621879692 1.60637400742411 0.677075036175846 1.24481781270793 1.2290088811044 0 1.23657673791708 1.82529169181517 1.26630953992957 1.77035067344325 1.7428868549473 1.82760136855581 1.25496651514757 1.40489656092665 1.9938418724822 2.57147818860218 2.69735650474128 2.38070098694619 1.13110252874816 2.76450176886391 1.88671951265984 3.88944344808084 1.86824235766961 2.41561505004848 1.93223664420317 3.35349957491639 1.56340894913049 1.50765863764384 2.17070749183908 3.06710350195917 2.50834980690468 1.92208505027278 2.29254534535565 1.93889387063753 2.68815900835451 3.05704429711161 1.51995984024983
cpi-miR-181a-3-3p 87.2250169861566 64.2855012725407 80.0367346813912 51.7087550986128 75.2703249313919 55.4278738971144 67.2981796937888 42.8593643158592 60.5957569078068 50.029554185872 67.2467189897261 37.9428308007146 81.5043827289569 30.9591310275187 46.6645156341287 45.4506403673637 45.9415447896483 35.2679058591272 72.9194216204966 44.6281854298019 65.8654889021723 53.9562077503738 80.8949105620262 35.3782279012324 107.726155253877 46.5804492223263 75.0079864818984 54.4636186114401 113.524686010029 54.3191910082362 82.655940072245 55.7446829675233 79.3674390790456 59.8179798021117 88.3191532828827 73.6603965143462 79.6409511301839 38.8599647619258 79.3848699498545 34.5262065844317 74.289725562557 65.6156805577193 72.5173263199667 60.1919228970705 104.999250305825 63.8442078082164 61.6367839868194 46.547138886551 81.2282871174781 44.3085472497607 74.4616198362902 38.6731649212815 50.4504995543115 51.3267673546591 48.2161653235291 34.4215745155154 64.3438738883416 38.1765108247526 51.9127578409252 36.982299507994 57.8713473912013 39.5824276222086 64.6104700512104 51.5781547489229 84.3963235030853 62.1474166254865 52.2026060698336 76.0611908002183 38.8449236856114 40.1433588272142 60.5670953734334
cpi-miR-181a-5p 1919.38005358208 2462.67560583378 1813.4362893922 2493.54868878505 2147.84433910569 2735.76647025015 2086.76371101638 3454.53762737986 2096.80041297679 3060.10923895302 2161.04626223537 3153.20547472503 1970.67544595159 3146.02539183355 2303.84690144001 2979.7131684909 2202.00929411181 2921.41021955797 2355.43922054356 3048.59081381253 2342.7890956632 5133.79023709641 2194.54909220983 2942.89794480349 1588.82657966837 2658.45826604667 1661.55298905797 2190.95326068724 1541.29615223581 2486.65757826845 2114.95139557038 2273.41435810395 1582.44064602491 2354.540383399 1727.3696896795 2273.60124007302 1767.58901631657 2255.12277400441 1827.08101772776 3049.81491495813 1921.40244750431 2679.10151202035 1667.78594451124 2163.68465699648 2215.13173100002 2506.49435692868 1695.89003619814 2451.12037910051 1293.33876128346 1861.84012037276 1531.76314766813 1874.24653032317 1244.6286281409 1620.97662125119 1715.67790706215 2091.74268637788 1668.36051402647 2187.17621058579 1836.78415397953 2092.95895148348 1627.58436486496 2896.59554595728 1646.23902407556 1794.34629135327 1666.77915168965 1613.45310791469 1834.73752544898 1691.88687024277 1933.91494338445 2155.88004479677 1708.33573262514
cpi-miR-181b-3p 0.171871954652525 0.100540352318644 0.239900291289295 0.13937669837901 0.168515652831474 0.139441192193999 0 0.104090745150842 0.144018435906849 0.190952496892641 0.112515424968867 0.0446386244714289 0.0636255915136276 0.0841280734443443 0.167496466741309 0.0906293925570563 0.119432092174129 0.0693567470189326 0.320424326015993 0.182155858897151 0.0702190713242776 0.178662939570774 0.249675649882797 0.304328842161139 0.134210326312969 0.353775563713871 0.43984354856469 0.235146809016513 0.11426742426777 0.251477736149241 0.105473339096867 0.334644226345322 0.404199398729225 0.0676929232011827 0.201248070631569 0.256088609879206 0.253903138565942 0.108245027191994 0.500707321931422 0 0.190242575064166 0.189640695253524 0.0844206359953047 0.210756032552768 0.193654094994144 0.330708819072004 0.179280930735368 0.291582305097985 0.207691861716896 0.32368256919468 0.160383359741373 0.185165632318037 0.282775632187041 0.195716939388595 0.209635501406648 0.250035650233768 0.200886275018238 0.146895509800245 0.18606723240475 0.257961505762799 0.126081366865362 0.204428289850012 0.178764146386748 0.235931038612244 0.27012997920512 0.228819648841997 0.161826730260399 0.121180866914846 0.164162382189588 0.157219420994312 0.132170420891289
cpi-miR-181b-5p 417.476977850984 516.495897931336 365.69800653412 470.575555641361 505.883989800086 555.742871489181 446.560632320081 580.045677353068 438.104082028635 578.777018081596 457.262687073475 439.690451043575 514.858286528274 454.908535804718 369.798699271462 497.736623923353 383.297394484171 514.141565651347 513.960618929652 549.533866982887 460.566888815937 938.337758625707 484.969982332345 478.899474245823 267.525917117186 430.969391716238 273.494718497524 379.526949752652 309.150516356452 406.319436780043 352.632530380526 392.044517590553 276.414645959543 329.957871990298 325.418130211246 347.535524388799 335.321411666088 311.853923340135 297.238073837471 310.735859259885 319.322162245203 414.198983520603 303.773588523105 346.630446739537 390.329193870197 396.606902703931 297.211926973092 335.054576039866 240.652560171368 305.286609845449 267.534024354041 300.497369018986 217.953476973341 296.168658529792 271.457010771469 324.76852791475 275.495437560012 283.932698720563 254.983672714663 281.811219522869 247.346425516468 388.209322425173 264.724163063576 285.403962555088 290.466907639562 249.802410640809 293.661573179203 289.703059171092 253.015271549703 285.161092034571 298.044299109858
cpi-miR-184-3p 42.8820526858051 52.1000105715211 57.3061820817304 48.7221115619197 41.0054755223254 58.9603840993624 44.0919108338616 64.90057960155 43.2775399900082 61.423053167133 51.6820852023662 54.8831887876219 62.4803308663823 65.5357692131442 51.7229089297162 87.5026785138378 42.4780141165986 61.6581480998311 69.8067281677699 55.4968183439986 55.8943807741249 74.5024458010129 44.9416169789035 61.8548371692515 27.3341697924081 28.4435553225952 28.8830596890813 29.2667336145168 44.5642954644303 30.2459131750406 33.6811529515996 34.0456468171319 30.2860835190683 26.671011741266 28.1459801640437 36.341301820131 28.0986140012976 28.7390547194744 31.9997497561627 23.0174710562878 26.5863998652173 32.7367250181396 23.8628997746728 32.055992551276 28.1185745931498 28.9805359870993 27.0355643548934 29.9269474959659 13.2922791498814 12.0481845200242 9.9291879985341 12.0622183338607 10.9617142124271 13.4310749655424 11.0897180244117 12.8629451175816 10.8076815959812 14.6569075334023 11.5075426810322 12.6166627363987 11.5238369314941 14.5655156518134 13.6371505957891 12.4861965050172 8.60556933753453 9.49601542694289 9.11623913800245 8.9673841516986 12.0043741976137 15.4599097311073 8.78933298927075
cpi-miR-187-3p 0.343743909305051 0.583134043448133 0.299875364111619 0.657061578072476 0.337031305662949 0.534524570076994 0.520140508929402 0.4944310394665 0.648082961580821 0.604682906826697 0.337546274906601 0.535663493657147 0.190876774540883 0.616939205258525 0.36849222683088 0.679720444177922 0.358296276522387 0.589532349660927 0.457749037165704 0.576826886507644 0.456423963607804 0.62532028849771 0.549286429742153 0.418452157971566 0.536841305251878 0.613210977104043 0.351874838851752 0.470293618033026 0.171401136401655 0.480093859921279 0.210946678193735 0.563611328581594 0.664041869340869 0.631800616544371 0.488745314390952 0.32593095802808 0.169268759043962 0.514163879161971 0.500707321931422 0 0.380485150128333 0.545216998853882 0.703505299960872 0.52689008138192 0.542231465983604 0.4177374556699 0.215137116882441 0.132537411408175 0.477691281948861 0.73727696316566 0.656113744396526 0.899375928401895 0.465748100072773 0.709473905283658 0.56601585379795 0.861233906360757 0.74327921756748 0.587582039200981 0.52957596915198 0.703531379353089 0.327811553849942 0.408856579700024 0.587367909556458 0.816684364426999 0.347309973263725 0.434757332799795 0.890047016432192 0.60590433457423 0.656649528758354 0.559002385757552 0.726937314902092
cpi-miR-192-5p 259.741491468629 305.34104999172 245.44798552536 281.600663596334 262.210355805774 275.140712397458 325.047807272497 243.025867240929 270.970687158737 243.591735202713 270.862133041719 260.287819292902 321.372862735333 237.717892862569 275.297192736015 260.695447690372 260.680446518732 245.349492579474 228.508319353119 286.349010186321 251.033179984292 361.524458221462 296.464866670833 268.303915470314 277.770638692409 337.549057858195 274.491697207604 321.536129005964 476.666560333002 346.74207492505 356.745990605304 318.757432020928 293.88183426177 264.859844178494 337.92426031478 312.032330746454 335.40604604561 281.247641901598 300.378874311405 253.192181619166 329.072094217242 371.03202026352 308.585564774837 353.332488574715 396.642317367007 341.274095554989 289.789696440648 263.696433737705 216.248766419632 202.211693921899 231.199903219905 206.724202366494 363.050644006727 243.080438720635 232.653479461098 196.611366300486 188.632212242125 186.96534052909 239.039142183979 225.763219634406 259.172857728439 236.549084892695 224.144701833784 204.38887360393 260.366709956706 240.008929670371 239.287791811709 240.867169804409 222.440027866892 201.555297714707 260.6070273924
cpi-miR-193a-3p 0.214839943315657 0.542917902520675 0.269887827700457 0.438041052048318 0.393203189940107 0.464803973979995 0.400108083791848 0.364317608027947 0.216027653860274 0.286428745338962 0.262535991594023 0.312470371300003 0.445379140595393 0.308469602629263 0.100497880044785 0.679720444177922 0.199053486956882 0.381462108604129 0.228874518582852 0.303593098161918 0.210657213972833 0.0893314697853872 0.349545909835916 0.418452157971566 0.0894735508753129 0.141510225485548 0.205260322663522 0.126617512547353 0.514203409204965 0 0.175788898494779 0.0528385620545245 0.115485542494064 0.0676929232011827 0.287497243759384 0.0698423481488744 0.338537518087923 0.0270612567979985 0.182075389793244 0 0.0951212875320832 0.0711152607200715 0.196981483989044 0.0632268097658304 0.271115732991802 0.156651545876213 0.107568558441221 0.079522446844905 1.05922849475617 0.97104770758404 1.21016535077582 1.03163709434335 1.01466550372997 0.954120079519402 0.901432656048588 1.11126955659453 1.00443137509119 0.70183410237895 1.08777766636623 0.961492885115888 1.15994857516133 0.102214144925006 1.07258487832049 1.01631832017582 1.4278298900842 1.28139003351519 0.498965751636229 1.4945640252831 1.04653518645863 0.384314140208317 1.25561899846725
cpi-miR-194-5p 2.62104730845101 3.45858811976134 2.81882842264922 3.30521884727367 3.03328175096654 2.67262285038497 4.08110245467685 2.31601907960624 3.34842863483424 2.19595371426538 2.7003701992528 3.16934233747145 4.83554495503569 2.32754336529353 2.64644417451268 2.40167890276199 3.98106973913763 1.80327542249225 2.19719537839538 3.6734764877592 2.9843105312818 2.85860703313239 3.59532935831228 3.00524731634125 2.81841685257236 2.193408495026 2.28718645253639 2.4238209544779 4.28502841004137 2.30902285009758 2.95325349471229 2.06070392012645 2.3385822355048 1.94053046510057 2.81747298884196 2.16511279261511 2.11585948804952 2.21902305743588 2.41249891476049 11.5087355281439 3.0914418447927 1.80158660490848 1.96981483989044 2.360467564591 2.74988814891685 2.73269918917393 2.65335777488344 2.22662851165734 3.28153141512696 4.11796157475454 4.2137082695688 4.04719167780853 4.74065030431215 5.03971118925633 4.31849132897696 3.94500692591057 2.91285098776445 3.16641432236084 3.70703178406386 3.9397757243773 4.18590137993003 2.29981826081263 3.52420745733875 3.70230245206906 3.66604971778377 3.56958652193516 3.82989928282943 2.58519182751671 4.55550610576108 3.5636402092044 3.50251615361917
cpi-miR-194-5p.1 2.62104730845101 3.45858811976134 2.81882842264922 3.30521884727367 3.03328175096654 2.67262285038497 4.08110245467685 2.31601907960624 3.34842863483424 2.19595371426538 2.7003701992528 3.16934233747145 4.83554495503569 2.32754336529353 2.64644417451268 2.40167890276199 3.98106973913763 1.80327542249225 2.19719537839538 3.6734764877592 2.9843105312818 2.85860703313239 3.59532935831228 3.00524731634125 2.81841685257236 2.193408495026 2.28718645253639 2.4238209544779 4.28502841004137 2.30902285009758 2.95325349471229 2.06070392012645 2.3385822355048 1.94053046510057 2.81747298884196 2.16511279261511 2.11585948804952 2.21902305743588 2.41249891476049 11.5087355281439 3.0914418447927 1.80158660490848 1.96981483989044 2.360467564591 2.74988814891685 2.73269918917393 2.65335777488344 2.22662851165734 3.28153141512696 4.11796157475454 4.2137082695688 4.04719167780853 4.74065030431215 5.03971118925633 4.31849132897696 3.94500692591057 2.91285098776445 3.16641432236084 3.70703178406386 3.9397757243773 4.18590137993003 2.29981826081263 3.52420745733875 3.70230245206906 3.66604971778377 3.56958652193516 3.82989928282943 2.58519182751671 4.55550610576108 3.5636402092044 3.50251615361917
cpi-miR-196-5p 8.67953370995253 6.83674395766776 8.54644787718115 8.6811772133212 12.3578145409748 8.8777559030179 9.60259401100434 8.899758710397 9.90126746859588 8.02000486949093 10.6514602303861 7.14217991542863 10.1800946421804 8.32867927099009 10.8872703381851 7.06909261945039 12.3413161913267 8.01070428068671 12.3134490997574 8.19701365037178 12.2181184104243 12.8637316490958 10.0369611252884 7.68430326456877 7.33683117177566 5.47172871877454 15.9223364580418 4.99234763758136 9.36992878995713 5.66967986954653 6.57450480370473 6.34062744654294 6.78477562152627 5.28004800969225 8.68241676153339 4.88896437042121 7.61709415697827 6.14290529314566 9.01273179476559 23.0174710562878 6.75361141477791 6.11591242192615 7.59785723957742 5.10029598777698 7.70743298076695 4.85619792216259 7.35051816015007 6.20275085390259 7.51844539415164 6.70742212831198 7.31931332637903 5.92530023417719 7.80128067621895 6.55651746951794 7.08567994754471 7.30659733460901 7.13146276314745 6.08800279505461 7.25662206378524 6.56629287396216 8.52310040009849 8.35600634761924 8.60621676176201 6.37013804253059 9.64749925732571 7.39087465759652 6.32472804101058 8.9673841516986 7.55146958072107 5.72977445401491 8.7232477788251
cpi-miR-196-5p.1 8.67953370995253 6.83674395766776 8.54644787718115 8.6811772133212 12.3578145409748 8.8777559030179 9.60259401100434 8.899758710397 9.90126746859588 8.02000486949093 10.6514602303861 7.14217991542863 10.1800946421804 8.32867927099009 10.8872703381851 7.06909261945039 12.3413161913267 8.01070428068671 12.3134490997574 8.19701365037178 12.2181184104243 12.8637316490958 10.0369611252884 7.68430326456877 7.33683117177566 5.47172871877454 15.9223364580418 4.99234763758136 9.36992878995713 5.66967986954653 6.57450480370473 6.34062744654294 6.78477562152627 5.28004800969225 8.68241676153339 4.88896437042121 7.61709415697827 6.14290529314566 9.01273179476559 23.0174710562878 6.75361141477791 6.11591242192615 7.59785723957742 5.10029598777698 7.70743298076695 4.85619792216259 7.35051816015007 6.20275085390259 7.51844539415164 6.70742212831198 7.31931332637903 5.92530023417719 7.80128067621895 6.55651746951794 7.08567994754471 7.30659733460901 7.13146276314745 6.08800279505461 7.25662206378524 6.56629287396216 8.52310040009849 8.35600634761924 8.60621676176201 6.37013804253059 9.64749925732571 7.39087465759652 6.32472804101058 8.9673841516986 7.55146958072107 5.72977445401491 8.7232477788251
cpi-miR-199-3p 49.413186962601 66.3566325303048 59.4952722397453 63.3168429778932 48.7010236682961 61.0752421809713 53.4144291862116 61.1533127761197 52.0986691893027 64.2873406205226 55.5076096513076 53.7225845513647 48.7372030994387 54.8234611945644 51.5554124629749 65.0265891596879 49.2458326731325 60.5831185210376 44.7678558348059 66.7297629759895 52.4185367435732 62.6213603195564 51.1335730959968 53.2575473781994 44.6920386622188 50.4955654607598 43.7497716305678 53.2878845663575 48.6207890259361 56.3767361221845 33.7163107312986 49.3336041049077 43.9999916902385 54.4476745614846 46.9770496302833 54.314066077108 42.3171897609904 44.3263386351215 40.2841799917553 11.5087355281439 39.3802130382825 52.5541776721329 39.9028206137807 52.16211805681 47.6776381875584 53.1570912339948 41.0194769522521 52.1932326125393 68.4344684357173 81.9096723712093 66.2966487949112 77.0553552774918 72.45709728275 98.6902666866992 68.613699610396 80.0947532915504 74.5288080317663 85.0851436209643 70.0185308403105 81.9379546486564 58.4008891320358 79.3692835342672 71.7610359066803 81.7047335255633 62.4772051904413 63.0169312910861 82.1405511680073 66.1243597132009 75.2068913406052 74.8713820424021 62.0870552136832
cpi-miR-199-5p 20.7105705356293 18.3184521924569 20.931300414991 20.2295322218678 21.0082847196571 19.7076884967518 19.8453609560756 17.2009956361767 17.7502722255192 17.0584230557426 19.8777250778331 17.3644249193859 20.1056869183063 19.1251153630143 21.1715533961015 20.1197251476665 20.1840235774278 16.4722274169965 18.6761607163607 18.9442093253037 19.3804636855006 16.9729792592236 16.428657762288 15.9772642134598 25.4552252240265 19.2689757036155 21.9921774282345 19.3182147715105 28.2240537941392 23.2959830123706 27.071490368196 20.853619157519 23.8477645250243 21.3458351161063 19.8948092681494 18.8807147829124 16.6729727658302 19.7005949489429 19.026878233394 0 18.8815755751185 18.7507237431922 20.0921113668825 19.6635378371732 19.7527176894027 20.3995124185468 20.7607317791556 19.6420443706915 25.8576367837536 25.7147818860218 23.634675103706 24.8915514301819 25.8822872754727 31.0700641279395 22.8502696533247 22.9199346047621 24.7893663372506 27.0614172498674 23.6305385154032 25.3036786107328 22.6442134890191 21.84827347772 21.6304617127965 23.4660640712024 21.2630883631459 25.4447449512301 24.2335528564947 20.6815346201337 26.3275420436552 26.4128627270443 21.6759490261715
cpi-miR-19a-3p 7.2615900840692 5.9519888572637 8.60642295000347 7.06838970350694 6.68445422898182 6.57697623181693 8.00216167583695 7.39044290570979 8.92914302622464 7.12889321732528 7.31350262297635 5.04416456527147 8.01682453071707 5.94505052340033 9.84879224438897 6.1174839976013 6.68819716175123 6.10339373766607 6.86623555748556 6.648688849746 6.63570224014423 7.77183787132868 8.03955592622606 7.2658511065972 13.152611978671 11.5566684146531 13.6058271022677 12.4085162296406 14.7976314426762 8.75599754046904 13.4302718450011 10.1273910604505 17.0341175178745 9.11598032442593 11.9886350647663 9.19590917293513 12.4412537897312 8.8760922297435 15.5674458273224 0 11.1291906412537 9.60056019720966 13.1414790032691 9.88445792672481 12.5875161746194 8.89432666030496 13.8046316666233 8.82699159978445 10.7584384369352 7.30084017183556 7.99000737620659 6.61305829707276 9.54783605149185 6.23847744301148 6.72929959515341 6.50092690607798 8.51757806077329 6.64294138763332 7.61444366456361 6.21452718428562 8.47266785335234 6.72058002881914 8.37637714497905 6.91459428548192 8.2582593642708 9.99941865439529 6.29775691930051 8.72502241786891 4.98643235900875 4.89127087537858 9.28497206761308
cpi-miR-19a-5p 1.54684759187273 1.32713265060609 2.00916493954785 0.91590401791921 1.85367218114622 1.55709331283298 1.68045395192576 1.32715700067324 2.37630419246301 1.36849289439726 2.0252776494396 0.714217991542863 2.86315161811324 0.785195352147214 1.60796608071657 1.72195845858407 1.95072417217744 1.24842144634079 2.10564557096224 1.18401308283148 2.1767912110526 1.25064057699542 2.0972754590155 0.989068737023702 2.32631232275814 1.03774165356069 2.58041548491285 1.22999869331715 3.25662159163144 1.50886641689545 1.12504895036659 1.26812548930859 2.39632500675183 0.902572309349102 2.70247409133821 0.907950525935367 1.69268759043962 0.811837703939955 2.59457430455373 0 2.42559283206812 0.995613650081001 2.22307674787636 0.864099733466348 1.62669439795081 1.21840091237054 1.64938456276538 1.1398217381103 2.55460989911782 2.22981325445224 2.30368825810336 1.34906389260284 3.57628005413022 2.1039570984274 2.38984471603579 2.27810259101878 2.59143294773527 1.81171128753636 2.51906406947969 1.64157321849054 2.37032969706881 0.919927304325054 2.9623772829804 1.83300268460282 3.39591973857865 3.98146188985076 1.99586300654492 3.55463876283548 1.86734709740657 1.39750596439388 2.64340841782579
